index,time,size,direction,overhead,status
1473,29.46,1500,1,1434,padded
1474,29.48,1500,1,1434,padded
1475,29.5,1500,1,1434,padded
1476,29.52,1500,1,1434,padded
1477,29.54,1500,1,1434,padded
1478,29.56,1500,1,1434,padded
1479,29.58,1500,1,1434,padded
1480,29.6,1500,1,1434,padded
1481,29.62,1500,1,1434,padded
1482,29.64,1500,-1,0,chopped
1483,29.66,1500,-1,1486,chopped_padded
1484,29.68,1500,-1,0,chopped
1485,29.7,1500,-1,1486,chopped_padded
1486,29.72,1500,-1,1288,padded
1487,29.74,1500,1,1434,padded
1488,29.76,1500,1,1434,padded
1489,29.78,1500,1,1434,padded
1490,29.8,1500,-1,0,chopped
1491,29.82,1500,-1,1486,chopped_padded
1492,29.84,1500,-1,0,chopped
1493,29.86,1500,-1,1486,chopped_padded
1494,29.88,1500,-1,197,padded
1495,29.9,1500,-1,0,chopped
1496,29.92,1500,-1,1486,chopped_padded
1497,29.94,1500,-1,0,chopped
1498,29.96,1500,-1,1486,chopped_padded
1499,29.98,1500,-1,197,padded
1500,30.0,1500,-1,0,chopped
1501,30.02,1500,-1,1486,chopped_padded
1502,30.04,1500,-1,0,chopped
1503,30.06,1500,-1,1486,chopped_padded
1504,30.08,1500,-1,197,padded
1505,30.1,1500,-1,0,chopped
1506,30.12,1500,-1,1486,chopped_padded
1507,30.14,1500,1,1434,padded
1508,30.16,1500,1,1434,padded
1509,30.18,1500,1,1434,padded
1510,30.2,1500,1,1434,padded
1511,30.22,1500,1,1434,padded
1512,30.24,1500,1,1434,padded
1513,30.26,1500,1,1434,padded
1514,30.28,1500,1,1434,padded
1515,30.3,1500,1,1434,padded
1516,30.32,1500,1,1434,padded
1517,30.34,1500,-1,0,chopped
1518,30.36,1500,-1,1486,chopped_padded
1519,30.38,1500,-1,921,padded
1520,30.4,1500,1,1434,padded
1521,30.42,1500,1,1434,padded
1522,30.44,1500,-1,0,chopped
1523,30.46,1500,-1,1486,chopped_padded
1524,30.48,1500,-1,0,chopped
1525,30.5,1500,-1,1486,chopped_padded
1526,30.52,1500,-1,197,padded
1527,30.54,1500,-1,0,chopped
1528,30.56,1500,-1,1486,chopped_padded
1529,30.58,1500,-1,0,chopped
1530,30.6,1500,-1,1486,chopped_padded
1531,30.62,1500,-1,197,padded
1532,30.64,1500,-1,0,chopped
1533,30.66,1500,-1,1486,chopped_padded
1534,30.68,1500,-1,0,chopped
1535,30.7,1500,-1,1486,chopped_padded
1536,30.72,1500,-1,197,padded
1537,30.74,1500,1,1434,padded
1538,30.76,1500,1,1434,padded
1539,30.78,1500,1,1434,padded
1540,30.8,1500,1,1434,padded
1541,30.82,1500,1,1434,padded
1542,30.84,1500,1,1434,padded
1543,30.86,1500,1,1434,padded
1544,30.88,1500,1,1434,padded
1545,30.9,1500,1,1434,padded
1546,30.92,1500,-1,0,chopped
1547,30.94,1500,-1,1486,chopped_padded
1548,30.96,1500,-1,517,padded
1549,30.98,1500,1,1434,padded
1550,31.0,1500,1,1434,padded
1551,31.02,1500,-1,0,chopped
1552,31.04,1500,-1,1486,chopped_padded
1553,31.06,1500,-1,0,chopped
1554,31.08,1500,-1,1486,chopped_padded
1555,31.1,1500,-1,197,padded
1556,31.12,1500,-1,0,chopped
1557,31.14,1500,-1,1486,chopped_padded
1558,31.16,1500,-1,0,chopped
1559,31.18,1500,-1,1486,chopped_padded
1560,31.2,1500,-1,197,padded
1561,31.22,1500,-1,0,chopped
1562,31.24,1500,-1,1486,chopped_padded
1563,31.26,1500,-1,0,chopped
1564,31.28,1500,-1,1486,chopped_padded
1565,31.3,1500,-1,197,padded
1566,31.32,1500,-1,0,chopped
1567,31.34,1500,-1,1486,chopped_padded
1568,31.36,1500,1,1434,padded
1569,31.38,1500,1,1434,padded
1570,31.4,1500,1,1434,padded
1571,31.42,1500,1,1434,padded
1572,31.44,1500,1,1434,padded
1573,31.46,1500,1,1434,padded
1574,31.48,1500,1,1434,padded
1575,31.5,1500,1,1434,padded
1576,31.52,1500,1,1434,padded
1577,31.54,1500,1,1434,padded
1578,31.56,1500,-1,0,chopped
1579,31.58,1500,-1,1486,chopped_padded
1580,31.6,1500,-1,0,chopped
1581,31.62,1500,-1,1486,chopped_padded
1582,31.64,1500,-1,0,chopped
1583,31.66,1500,-1,1486,chopped_padded
1584,31.68,1500,-1,648,padded
1585,31.7,1500,1,1434,padded
1586,31.72,1500,1,1434,padded
1587,31.74,1500,1,1434,padded
1588,31.76,1500,1,1434,padded
1589,31.78,1500,-1,0,chopped
1590,31.8,1500,-1,1486,chopped_padded
1591,31.82,1500,-1,0,chopped
1592,31.84,1500,-1,1486,chopped_padded
1593,31.86,1500,-1,197,padded
1594,31.88,1500,-1,0,chopped
1595,31.9,1500,-1,1486,chopped_padded
1596,31.92,1500,-1,0,chopped
1597,31.94,1500,-1,1486,chopped_padded
1598,31.96,1500,-1,197,padded
1599,31.98,1500,-1,0,chopped
1600,32.0,1500,-1,1486,chopped_padded
1601,32.02,1500,-1,0,chopped
1602,32.04,1500,-1,1486,chopped_padded
1603,32.06,1500,-1,197,padded
1604,32.08,1500,-1,0,chopped
1605,32.1,1500,-1,1486,chopped_padded
1606,32.12,1500,1,1434,padded
1607,32.14,1500,1,1434,padded
1608,32.16,1500,1,1434,padded
1609,32.18,1500,1,1434,padded
1610,32.2,1500,1,1434,padded
1611,32.22,1500,1,1434,padded
1612,32.24,1500,1,1434,padded
1613,32.26,1500,1,1434,padded
1614,32.28,1500,1,1434,padded
1615,32.3,1500,1,1434,padded
1616,32.32,1500,-1,0,chopped
1617,32.34,1500,-1,1486,chopped_padded
1618,32.36,1500,-1,921,padded
1619,32.38,1500,1,1434,padded
1620,32.4,1500,1,1434,padded
1621,32.42,1500,-1,0,chopped
1622,32.44,1500,-1,1486,chopped_padded
1623,32.46,1500,-1,0,chopped
1624,32.48,1500,-1,1486,chopped_padded
1625,32.5,1500,-1,197,padded
1626,32.52,1500,-1,0,chopped
1627,32.54,1500,-1,1486,chopped_padded
1628,32.56,1500,-1,0,chopped
1629,32.58,1500,-1,1486,chopped_padded
1630,32.6,1500,-1,197,padded
1631,32.62,1500,-1,0,chopped
1632,32.64,1500,-1,1486,chopped_padded
1633,32.66,1500,-1,0,chopped
1634,32.68,1500,-1,1486,chopped_padded
1635,32.7,1500,-1,197,padded
1636,32.72,1500,1,1434,padded
1637,32.74,1500,1,1434,padded
1638,32.76,1500,1,1434,padded
1639,32.78,1500,1,1434,padded
1640,32.8,1500,1,1434,padded
1641,32.82,1500,1,1434,padded
1642,32.84,1500,1,1434,padded
1643,32.86,1500,1,1434,padded
1644,32.88,1500,1,1434,padded
1645,32.9,1500,-1,0,chopped
1646,32.92,1500,-1,1486,chopped_padded
1647,32.94,1500,-1,517,padded
1648,32.96,1500,1,1434,padded
1649,32.98,1500,1,1434,padded
1650,33.0,1500,-1,0,chopped
1651,33.02,1500,-1,1486,chopped_padded
1652,33.04,1500,-1,0,chopped
1653,33.06,1500,-1,1486,chopped_padded
1654,33.08,1500,-1,197,padded
1655,33.1,1500,-1,0,chopped
1656,33.12,1500,-1,1486,chopped_padded
1657,33.14,1500,-1,0,chopped
1658,33.16,1500,-1,1486,chopped_padded
1659,33.18,1500,-1,197,padded
1660,33.2,1500,-1,0,chopped
1661,33.22,1500,-1,1486,chopped_padded
1662,33.24,1500,-1,0,chopped
1663,33.26,1500,-1,1486,chopped_padded
1664,33.28,1500,-1,197,padded
1665,33.3,1500,-1,0,chopped
1666,33.32,1500,-1,1486,chopped_padded
1667,33.34,1500,1,1434,padded
1668,33.36,1500,1,1434,padded
1669,33.38,1500,1,1434,padded
1670,33.4,1500,1,1434,padded
1671,33.42,1500,1,1434,padded
1672,33.44,1500,1,1434,padded
1673,33.46,1500,1,1434,padded
1674,33.48,1500,1,1434,padded
1675,33.5,1500,1,1434,padded
1676,33.52,1500,1,1434,padded
1677,33.54,1500,-1,0,chopped
1678,33.56,1500,-1,1486,chopped_padded
1679,33.58,1500,-1,921,padded
1680,33.6,1500,1,1434,padded
1681,33.62,1500,1,1434,padded
1682,33.64,1500,-1,0,chopped
1683,33.66,1500,-1,1486,chopped_padded
1684,33.68,1500,-1,0,chopped
1685,33.7,1500,-1,1486,chopped_padded
1686,33.72,1500,-1,197,padded
1687,33.74,1500,-1,0,chopped
1688,33.76,1500,-1,1486,chopped_padded
1689,33.78,1500,-1,0,chopped
1690,33.8,1500,-1,1486,chopped_padded
1691,33.82,1500,-1,197,padded
1692,33.84,1500,-1,0,chopped
1693,33.86,1500,-1,1486,chopped_padded
1694,33.88,1500,-1,0,chopped
1695,33.9,1500,-1,1486,chopped_padded
1696,33.92,1500,-1,197,padded
1697,33.94,1500,-1,0,chopped
1698,33.96,1500,-1,1486,chopped_padded
1699,33.98,1500,1,1434,padded
1700,34.0,1500,1,1434,padded
1701,34.02,1500,1,1434,padded
1702,34.04,1500,1,1434,padded
1703,34.06,1500,1,1434,padded
1704,34.08,1500,1,1434,padded
1705,34.1,1500,1,1434,padded
1706,34.12,1500,1,1434,padded
1707,34.14,1500,1,1434,padded
1708,34.16,1500,1,1434,padded
1709,34.18,1500,-1,0,chopped
1710,34.2,1500,-1,1486,chopped_padded
1711,34.22,1500,-1,921,padded
1712,34.24,1500,1,1434,padded
1713,34.26,1500,1,1434,padded
1714,34.28,1500,-1,0,chopped
1715,34.3,1500,-1,1486,chopped_padded
1716,34.32,1500,-1,0,chopped
1717,34.34,1500,-1,1486,chopped_padded
1718,34.36,1500,-1,197,padded
1719,34.38,1500,-1,0,chopped
1720,34.4,1500,-1,1486,chopped_padded
1721,34.42,1500,-1,0,chopped
1722,34.44,1500,-1,1486,chopped_padded
1723,34.46,1500,-1,197,padded
1724,34.48,1500,-1,0,chopped
1725,34.5,1500,-1,1486,chopped_padded
1726,34.52,1500,-1,0,chopped
1727,34.54,1500,-1,1486,chopped_padded
1728,34.56,1500,-1,197,padded
1729,34.58,1500,-1,0,chopped
1730,34.6,1500,-1,1486,chopped_padded
1731,34.62,1500,1,1434,padded
1732,34.64,1500,1,1434,padded
1733,34.66,1500,1,1434,padded
1734,34.68,1500,1,1434,padded
1735,34.7,1500,1,1434,padded
1736,34.72,1500,-1,0,chopped
1737,34.74,1500,-1,1486,chopped_padded
1738,34.76,1500,-1,921,padded
1739,34.78,1500,1,1434,padded
1740,34.8,1500,1,1434,padded
1741,34.82,1500,1,1434,padded
1742,34.84,1500,1,1434,padded
1743,34.86,1500,1,1434,padded
1744,34.88,1500,1,1434,padded
1745,34.9,1500,1,1434,padded
1746,34.92,1500,-1,0,chopped
1747,34.94,1500,-1,1486,chopped_padded
1748,34.96,1500,-1,0,chopped
1749,34.98,1500,-1,1486,chopped_padded
1750,35.0,1500,-1,197,padded
1751,35.02,1500,-1,0,chopped
1752,35.04,1500,-1,1486,chopped_padded
1753,35.06,1500,-1,0,chopped
1754,35.08,1500,-1,1486,chopped_padded
1755,35.1,1500,-1,197,padded
1756,35.12,1500,-1,0,chopped
1757,35.14,1500,-1,1486,chopped_padded
1758,35.16,1500,-1,0,chopped
1759,35.18,1500,-1,1486,chopped_padded
1760,35.2,1500,-1,197,padded
1761,35.22,1500,-1,0,chopped
1762,35.24,1500,-1,1486,chopped_padded
1763,35.26,1500,1,1434,padded
1764,35.28,1500,1,1434,padded
1765,35.3,1500,1,1434,padded
1766,35.32,1500,1,1434,padded
1767,35.34,1500,1,1434,padded
1768,35.36,1500,1,1434,padded
1769,35.38,1500,1,1434,padded
1770,35.4,1500,1,1434,padded
1771,35.42,1500,1,1434,padded
1772,35.44,1500,1,1434,padded
1773,35.46,1500,-1,0,chopped
1774,35.48,1500,-1,1486,chopped_padded
1775,35.5,1500,-1,0,chopped
1776,35.52,1500,-1,1486,chopped_padded
1777,35.54,1500,-1,1288,padded
1778,35.56,1500,1,1434,padded
1779,35.58,1500,1,1434,padded
1780,35.6,1500,1,1434,padded
1781,35.62,1500,-1,0,chopped
1782,35.64,1500,-1,1486,chopped_padded
1783,35.66,1500,-1,0,chopped
1784,35.68,1500,-1,1486,chopped_padded
1785,35.7,1500,-1,197,padded
1786,35.72,1500,-1,0,chopped
1787,35.74,1500,-1,1486,chopped_padded
1788,35.76,1500,-1,0,chopped
1789,35.78,1500,-1,1486,chopped_padded
1790,35.8,1500,-1,197,padded
1791,35.82,1500,-1,0,chopped
1792,35.84,1500,-1,1486,chopped_padded
1793,35.86,1500,-1,0,chopped
1794,35.88,1500,-1,1486,chopped_padded
1795,35.9,1500,-1,197,padded
1796,35.92,1500,-1,0,chopped
1797,35.94,1500,-1,1486,chopped_padded
1798,35.96,1500,1,1434,padded
1799,35.98,1500,1,1434,padded
1800,36.0,1500,1,1434,padded
1801,36.02,1500,1,1434,padded
1802,36.04,1500,1,1434,padded
1803,36.06,1500,1,1434,padded
1804,36.08,1500,1,1434,padded
1805,36.1,1500,1,1434,padded
1806,36.12,1500,1,1434,padded
1807,36.14,1500,1,1434,padded
1808,36.16,1500,-1,0,chopped
1809,36.18,1500,-1,1486,chopped_padded
1810,36.2,1500,-1,0,chopped
1811,36.22,1500,-1,1486,chopped_padded
1812,36.24,1500,1,1434,padded
1813,36.26,1500,1,1434,padded
1814,36.28,1500,-1,1288,padded
1815,36.3,1500,1,1434,padded
1816,36.32,1500,-1,0,chopped
1817,36.34,1500,-1,1486,chopped_padded
1818,36.36,1500,-1,0,chopped
1819,36.38,1500,-1,1486,chopped_padded
1820,36.4,1500,-1,197,padded
1821,36.42,1500,-1,0,chopped
1822,36.44,1500,-1,1486,chopped_padded
1823,36.46,1500,-1,0,chopped
1824,36.48,1500,-1,1486,chopped_padded
1825,36.5,1500,-1,197,padded
1826,36.52,1500,-1,0,chopped
1827,36.54,1500,-1,1486,chopped_padded
1828,36.56,1500,-1,0,chopped
1829,36.58,1500,-1,1486,chopped_padded
1830,36.6,1500,-1,197,padded
1831,36.62,1500,-1,0,chopped
1832,36.64,1500,-1,1486,chopped_padded
1833,36.66,1500,1,1434,padded
1834,36.68,1500,1,1434,padded
1835,36.7,1500,1,1434,padded
1836,36.72,1500,1,1434,padded
1837,36.74,1500,1,1434,padded
1838,36.76,1500,1,1434,padded
1839,36.78,1500,1,1434,padded
1840,36.8,1500,1,1434,padded
1841,36.82,1500,1,1434,padded
1842,36.84,1500,1,1434,padded
1843,36.86,1500,-1,0,chopped
1844,36.88,1500,-1,1486,chopped_padded
1845,36.9,1500,-1,921,padded
1846,36.92,1500,1,1434,padded
1847,36.94,1500,1,1434,padded
1848,36.96,1500,-1,0,chopped
1849,36.98,1500,-1,1486,chopped_padded
1850,37.0,1500,-1,0,chopped
1851,37.02,1500,-1,1486,chopped_padded
1852,37.04,1500,-1,197,padded
1853,37.06,1500,-1,0,chopped
1854,37.08,1500,-1,1486,chopped_padded
1855,37.1,1500,-1,0,chopped
1856,37.12,1500,-1,1486,chopped_padded
1857,37.14,1500,-1,197,padded
1858,37.16,1500,-1,0,chopped
1859,37.18,1500,-1,1486,chopped_padded
1860,37.2,1500,-1,0,chopped
1861,37.22,1500,-1,1486,chopped_padded
1862,37.24,1500,-1,197,padded
1863,37.26,1500,-1,0,chopped
1864,37.28,1500,-1,1486,chopped_padded
1865,37.3,1500,1,1434,padded
1866,37.32,1500,1,1434,padded
1867,37.34,1500,1,1434,padded
1868,37.36,1500,1,1434,padded
1869,37.38,1500,1,1434,padded
1870,37.4,1500,1,1434,padded
1871,37.42,1500,1,1434,padded
1872,37.44,1500,1,1434,padded
1873,37.46,1500,1,1434,padded
1874,37.48,1500,1,1434,padded
1875,37.5,1500,-1,0,chopped
1876,37.52,1500,-1,1486,chopped_padded
1877,37.54,1500,-1,921,padded
1878,37.56,1500,1,1434,padded
1879,37.58,1500,1,1434,padded
1880,37.6,1500,-1,0,chopped
1881,37.62,1500,-1,1486,chopped_padded
1882,37.64,1500,-1,0,chopped
1883,37.66,1500,-1,1486,chopped_padded
1884,37.68,1500,-1,197,padded
1885,37.7,1500,-1,0,chopped
1886,37.72,1500,-1,1486,chopped_padded
1887,37.74,1500,-1,0,chopped
1888,37.76,1500,-1,1486,chopped_padded
1889,37.78,1500,-1,197,padded
1890,37.8,1500,-1,0,chopped
1891,37.82,1500,-1,1486,chopped_padded
1892,37.84,1500,-1,0,chopped
1893,37.86,1500,-1,1486,chopped_padded
1894,37.88,1500,-1,197,padded
1895,37.9,1500,-1,0,chopped
1896,37.92,1500,-1,1486,chopped_padded
1897,37.94,1500,1,1434,padded
1898,37.96,1500,1,1434,padded
1899,37.98,1500,1,1434,padded
1900,38.0,1500,1,1434,padded
1901,38.02,1500,1,1434,padded
1902,38.04,1500,1,1434,padded
1903,38.06,1500,1,1434,padded
1904,38.08,1500,1,1434,padded
1905,38.1,1500,1,1434,padded
1906,38.12,1500,1,1434,padded
1907,38.14,1500,-1,0,chopped
1908,38.16,1500,-1,1486,chopped_padded
1909,38.18,1500,-1,921,padded
1910,38.2,1500,1,1434,padded
1911,38.22,1500,1,1434,padded
1912,38.24,1500,-1,0,chopped
1913,38.26,1500,-1,1486,chopped_padded
1914,38.28,1500,-1,0,chopped
1915,38.3,1500,-1,1486,chopped_padded
1916,38.32,1500,-1,197,padded
1917,38.34,1500,-1,0,chopped
1918,38.36,1500,-1,1486,chopped_padded
1919,38.38,1500,-1,0,chopped
1920,38.4,1500,-1,1486,chopped_padded
1921,38.42,1500,-1,197,padded
1922,38.44,1500,-1,0,chopped
1923,38.46,1500,-1,1486,chopped_padded
1924,38.48,1500,-1,0,chopped
1925,38.5,1500,-1,1486,chopped_padded
1926,38.52,1500,-1,197,padded
1927,38.54,1500,-1,0,chopped
1928,38.56,1500,-1,1486,chopped_padded
1929,38.58,1500,1,1434,padded
1930,38.6,1500,1,1434,padded
1931,38.62,1500,1,1434,padded
1932,38.64,1500,1,1434,padded
1933,38.66,1500,1,1434,padded
1934,38.68,1500,1,1434,padded
1935,38.7,1500,1,1434,padded
1936,38.72,1500,1,1434,padded
1937,38.74,1500,1,1434,padded
1938,38.76,1500,1,1434,padded
1939,38.78,1500,-1,0,chopped
1940,38.8,1500,-1,1486,chopped_padded
1941,38.82,1500,-1,0,chopped
1942,38.84,1500,-1,1486,chopped_padded
1943,38.86,1500,-1,1288,padded
1944,38.88,1500,1,1434,padded
1945,38.9,1500,1,1434,padded
1946,38.92,1500,1,1434,padded
1947,38.94,1500,-1,0,chopped
1948,38.96,1500,-1,1486,chopped_padded
1949,38.98,1500,-1,0,chopped
1950,39.0,1500,-1,1486,chopped_padded
1951,39.02,1500,-1,197,padded
1952,39.04,1500,-1,0,chopped
1953,39.06,1500,-1,1486,chopped_padded
1954,39.08,1500,-1,0,chopped
1955,39.1,1500,-1,1486,chopped_padded
1956,39.12,1500,-1,197,padded
1957,39.14,1500,-1,0,chopped
1958,39.16,1500,-1,1486,chopped_padded
1959,39.18,1500,-1,0,chopped
1960,39.2,1500,-1,1486,chopped_padded
1961,39.22,1500,-1,197,padded
1962,39.24,1500,1,1434,padded
1963,39.26,1500,1,1434,padded
1964,39.28,1500,1,1434,padded
1965,39.3,1500,1,1434,padded
1966,39.32,1500,1,1434,padded
1967,39.34,1500,1,1434,padded
1968,39.36,1500,1,1434,padded
1969,39.38,1500,1,1434,padded
1970,39.4,1500,1,1434,padded
1971,39.42,1500,-1,0,chopped
1972,39.44,1500,-1,1486,chopped_padded
1973,39.46,1500,-1,517,padded
1974,39.48,1500,1,1434,padded
1975,39.5,1500,1,1434,padded
1976,39.52,1500,-1,0,chopped
1977,39.54,1500,-1,1486,chopped_padded
1978,39.56,1500,-1,0,chopped
1979,39.58,1500,-1,1486,chopped_padded
1980,39.6,1500,-1,197,padded
1981,39.62,1500,-1,0,chopped
1982,39.64,1500,-1,1486,chopped_padded
1983,39.66,1500,-1,0,chopped
1984,39.68,1500,-1,1486,chopped_padded
1985,39.7,1500,-1,197,padded
1986,39.72,1500,-1,0,chopped
1987,39.74,1500,-1,1486,chopped_padded
1988,39.76,1500,-1,0,chopped
1989,39.78,1500,-1,1486,chopped_padded
1990,39.8,1500,-1,197,padded
1991,39.82,1500,-1,0,chopped
1992,39.84,1500,-1,1486,chopped_padded
1993,39.86,1500,1,1434,padded
1994,39.88,1500,1,1434,padded
1995,39.9,1500,1,1434,padded
1996,39.92,1500,1,1434,padded
1997,39.94,1500,1,1434,padded
1998,39.96,1500,1,1434,padded
1999,39.98,1500,1,1434,padded
2000,40.0,1500,1,1434,padded
2001,40.02,1500,1,1434,padded
2002,40.04,1500,1,1434,padded
2003,40.06,1500,-1,0,chopped
2004,40.08,1500,-1,1486,chopped_padded
2005,40.1,1500,-1,0,chopped
2006,40.12,1500,-1,1486,chopped_padded
2007,40.14,1500,-1,1288,padded
2008,40.16,1500,1,1434,padded
2009,40.18,1500,1,1434,padded
2010,40.2,1500,1,1434,padded
2011,40.22,1500,-1,0,chopped
2012,40.24,1500,-1,1486,chopped_padded
2013,40.26,1500,-1,0,chopped
2014,40.28,1500,-1,1486,chopped_padded
2015,40.3,1500,-1,197,padded
2016,40.32,1500,-1,0,chopped
2017,40.34,1500,-1,1486,chopped_padded
2018,40.36,1500,-1,0,chopped
2019,40.38,1500,-1,1486,chopped_padded
2020,40.4,1500,-1,197,padded
2021,40.42,1500,-1,0,chopped
2022,40.44,1500,-1,1486,chopped_padded
2023,40.46,1500,-1,0,chopped
2024,40.48,1500,-1,1486,chopped_padded
2025,40.5,1500,-1,197,padded
2026,40.52,1500,-1,0,chopped
2027,40.54,1500,-1,1486,chopped_padded
2028,40.56,1500,1,1434,padded
2029,40.58,1500,1,1434,padded
2030,40.6,1500,1,1434,padded
2031,40.62,1500,1,1434,padded
2032,40.64,1500,1,1434,padded
2033,40.66,1500,1,1434,padded
2034,40.68,1500,1,1434,padded
2035,40.7,1500,1,1434,padded
2036,40.72,1500,1,1434,padded
2037,40.74,1500,1,1434,padded
2038,40.76,1500,-1,0,chopped
2039,40.78,1500,-1,1486,chopped_padded
2040,40.8,1500,-1,0,chopped
2041,40.82,1500,-1,1486,chopped_padded
2042,40.84,1500,1,1434,padded
2043,40.86,1500,1,1434,padded
2044,40.88,1500,-1,244,padded
2045,40.9,1500,1,1434,padded
2046,40.92,1500,-1,0,chopped
2047,40.94,1500,-1,1486,chopped_padded
2048,40.96,1500,-1,0,chopped
2049,40.98,1500,-1,1486,chopped_padded
2050,41.0,1500,-1,197,padded
2051,41.02,1500,-1,0,chopped
2052,41.04,1500,-1,1486,chopped_padded
2053,41.06,1500,-1,0,chopped
2054,41.08,1500,-1,1486,chopped_padded
2055,41.1,1500,-1,197,padded
2056,41.12,1500,-1,0,chopped
2057,41.14,1500,-1,1486,chopped_padded
2058,41.16,1500,-1,0,chopped
2059,41.18,1500,-1,1486,chopped_padded
2060,41.2,1500,-1,197,padded
2061,41.22,1500,-1,113,padded
2062,41.24,1500,1,1434,padded
2063,41.26,1500,1,1434,padded
2064,41.28,1500,1,1434,padded
2065,41.3,1500,1,1434,padded
2066,41.32,1500,1,1434,padded
2067,41.34,1500,1,1434,padded
2068,41.36,1500,1,1434,padded
2069,41.38,1500,1,1434,padded
2070,41.4,1500,1,1434,padded
2071,41.42,1500,1,1434,padded
2072,41.44,1500,-1,0,chopped
2073,41.46,1500,-1,1486,chopped_padded
2074,41.48,1500,-1,0,chopped
2075,41.5,1500,-1,1486,chopped_padded
2076,41.52,1500,-1,197,padded
2077,41.54,1500,-1,0,chopped
2078,41.56,1500,-1,1486,chopped_padded
2079,41.58,1500,-1,0,chopped
2080,41.6,1500,-1,1486,chopped_padded
2081,41.62,1500,-1,197,padded
2082,41.64,1500,-1,0,chopped
2083,41.66,1500,-1,1486,chopped_padded
2084,41.68,1500,-1,0,chopped
2085,41.7,1500,-1,1486,chopped_padded
2086,41.72,1500,-1,197,padded
2087,41.74,1500,-1,0,chopped
2088,41.76,1500,-1,1486,chopped_padded
2089,41.78,1500,1,1434,padded
2090,41.8,1500,1,1434,padded
2091,41.82,1500,1,1434,padded
2092,41.84,1500,1,1434,padded
2093,41.86,1500,1,1434,padded
2094,41.88,1500,1,1434,padded
2095,41.9,1500,1,1434,padded
2096,41.92,1500,1,1434,padded
2097,41.94,1500,1,1434,padded
2098,41.96,1500,1,1434,padded
2099,41.98,1500,-1,0,chopped
2100,42.0,1500,-1,1486,chopped_padded
2101,42.02,1500,-1,921,padded
2102,42.04,1500,1,1434,padded
2103,42.06,1500,1,1434,padded
2104,42.08,1500,-1,0,chopped
2105,42.1,1500,-1,1486,chopped_padded
2106,42.12,1500,-1,0,chopped
2107,42.14,1500,-1,1486,chopped_padded
2108,42.16,1500,-1,197,padded
2109,42.18,1500,-1,0,chopped
2110,42.2,1500,-1,1486,chopped_padded
2111,42.22,1500,-1,0,chopped
2112,42.24,1500,-1,1486,chopped_padded
2113,42.26,1500,-1,197,padded
2114,42.28,1500,-1,0,chopped
2115,42.3,1500,-1,1486,chopped_padded
2116,42.32,1500,-1,0,chopped
2117,42.34,1500,-1,1486,chopped_padded
2118,42.36,1500,-1,197,padded
2119,42.38,1500,-1,0,chopped
2120,42.4,1500,-1,1486,chopped_padded
2121,42.42,1500,1,1434,padded
2122,42.44,1500,1,1434,padded
2123,42.46,1500,1,1434,padded
2124,42.48,1500,1,1434,padded
2125,42.5,1500,1,1434,padded
2126,42.52,1500,1,1434,padded
2127,42.54,1500,1,1434,padded
2128,42.56,1500,1,1434,padded
2129,42.58,1500,1,1434,padded
2130,42.6,1500,1,1434,padded
2131,42.62,1500,-1,0,chopped
2132,42.64,1500,-1,1486,chopped_padded
2133,42.66,1500,-1,0,chopped
2134,42.68,1500,-1,1486,chopped_padded
2135,42.7,1500,-1,1288,padded
2136,42.72,1500,1,1434,padded
2137,42.74,1500,1,1434,padded
2138,42.76,1500,1,1434,padded
2139,42.78,1500,-1,0,chopped
2140,42.8,1500,-1,1486,chopped_padded
2141,42.82,1500,-1,0,chopped
2142,42.84,1500,-1,1486,chopped_padded
2143,42.86,1500,-1,197,padded
2144,42.88,1500,-1,0,chopped
2145,42.9,1500,-1,1486,chopped_padded
2146,42.92,1500,-1,0,chopped
2147,42.94,1500,-1,1486,chopped_padded
2148,42.96,1500,-1,197,padded
2149,42.98,1500,-1,0,chopped
2150,43.0,1500,-1,1486,chopped_padded
2151,43.02,1500,-1,0,chopped
2152,43.04,1500,-1,1486,chopped_padded
2153,43.06,1500,-1,197,padded
2154,43.08,1500,-1,0,chopped
2155,43.1,1500,-1,1486,chopped_padded
2156,43.12,1500,1,1434,padded
2157,43.14,1500,1,1434,padded
2158,43.16,1500,1,1434,padded
2159,43.18,1500,1,1434,padded
2160,43.2,1500,1,1434,padded
2161,43.22,1500,1,1434,padded
2162,43.24,1500,1,1434,padded
2163,43.26,1500,1,1434,padded
2164,43.28,1500,1,1434,padded
2165,43.3,1500,1,1434,padded
2166,43.32,1500,-1,0,chopped
2167,43.34,1500,-1,1486,chopped_padded
2168,43.36,1500,-1,921,padded
2169,43.38,1500,1,1434,padded
2170,43.4,1500,1,1434,padded
2171,43.42,1500,-1,0,chopped
2172,43.44,1500,-1,1486,chopped_padded
2173,43.46,1500,-1,0,chopped
2174,43.48,1500,-1,1486,chopped_padded
2175,43.5,1500,-1,197,padded
2176,43.52,1500,-1,0,chopped
2177,43.54,1500,-1,1486,chopped_padded
2178,43.56,1500,-1,0,chopped
2179,43.58,1500,-1,1486,chopped_padded
2180,43.6,1500,-1,197,padded
2181,43.62,1500,-1,0,chopped
2182,43.64,1500,-1,1486,chopped_padded
2183,43.66,1500,-1,0,chopped
2184,43.68,1500,-1,1486,chopped_padded
2185,43.7,1500,-1,197,padded
2186,43.72,1500,-1,0,chopped
2187,43.74,1500,-1,1486,chopped_padded
2188,43.76,1500,1,1434,padded
