index,time,size,direction,overhead,status
1489,29.78,1500,-1,1500,dummy
1490,29.8,1500,-1,1500,dummy
1491,29.82,1500,1,1500,dummy
1492,29.84,1500,-1,1500,dummy
1493,29.86,1500,-1,1500,dummy
1494,29.88,1500,-1,1500,dummy
1495,29.9,1500,-1,1500,dummy
1496,29.92,1500,1,1500,dummy
1497,29.94,1500,-1,1500,dummy
1498,29.96,1500,1,1500,dummy
1499,29.98,1500,-1,1500,dummy
1500,30.0,1500,1,1500,dummy
1501,30.02,1500,-1,1500,dummy
1502,30.04,1500,-1,1500,dummy
1503,30.06,1500,-1,1500,dummy
1504,30.08,1500,1,1500,dummy
1505,30.1,1500,1,1500,dummy
1506,30.12,1500,-1,1500,dummy
1507,30.14,1500,1,1500,dummy
1508,30.16,1500,1,1500,dummy
1509,30.18,1500,1,1500,dummy
1510,30.2,1500,1,1500,dummy
1511,30.22,1500,-1,1500,dummy
1512,30.24,1500,-1,1500,dummy
1513,30.26,1500,1,1500,dummy
1514,30.28,1500,1,1500,dummy
1515,30.3,1500,-1,1500,dummy
1516,30.32,1500,-1,1500,dummy
1517,30.34,1500,1,1500,dummy
1518,30.36,1500,1,1500,dummy
1519,30.38,1500,1,1500,dummy
1520,30.4,1500,1,1500,dummy
1521,30.42,1500,1,1500,dummy
1522,30.44,1500,1,1500,dummy
1523,30.46,1500,1,1500,dummy
1524,30.48,1500,-1,1500,dummy
1525,30.5,1500,1,1500,dummy
1526,30.52,1500,-1,1500,dummy
1527,30.54,1500,1,1500,dummy
1528,30.56,1500,-1,1500,dummy
1529,30.58,1500,1,1500,dummy
1530,30.6,1500,1,1500,dummy
1531,30.62,1500,-1,1500,dummy
1532,30.64,1500,1,1500,dummy
1533,30.66,1500,1,1500,dummy
1534,30.68,1500,1,1500,dummy
1535,30.7,1500,-1,1500,dummy
1536,30.72,1500,1,1500,dummy
1537,30.74,1500,1,1500,dummy
1538,30.76,1500,-1,1500,dummy
1539,30.78,1500,1,1500,dummy
1540,30.8,1500,-1,1500,dummy
1541,30.82,1500,1,1500,dummy
1542,30.84,1500,-1,1500,dummy
1543,30.86,1500,-1,1500,dummy
1544,30.88,1500,1,1500,dummy
1545,30.9,1500,-1,1500,dummy
1546,30.92,1500,1,1500,dummy
1547,30.94,1500,1,1500,dummy
1548,30.96,1500,1,1500,dummy
1549,30.98,1500,1,1500,dummy
1550,31.0,1500,1,1500,dummy
1551,31.02,1500,-1,1500,dummy
1552,31.04,1500,-1,1500,dummy
1553,31.06,1500,1,1500,dummy
1554,31.08,1500,1,1500,dummy
1555,31.1,1500,-1,1500,dummy
1556,31.12,1500,-1,1500,dummy
1557,31.14,1500,1,1500,dummy
1558,31.16,1500,1,1500,dummy
1559,31.18,1500,1,1500,dummy
1560,31.2,1500,1,1500,dummy
1561,31.22,1500,1,1500,dummy
1562,31.24,1500,-1,1500,dummy
1563,31.26,1500,1,1500,dummy
1564,31.28,1500,-1,1500,dummy
1565,31.3,1500,-1,1500,dummy
1566,31.32,1500,-1,1500,dummy
1567,31.34,1500,-1,1500,dummy
1568,31.36,1500,-1,1500,dummy
1569,31.38,1500,-1,1500,dummy
1570,31.4,1500,-1,1500,dummy
1571,31.42,1500,1,1500,dummy
1572,31.44,1500,1,1500,dummy
1573,31.46,1500,1,1500,dummy
1574,31.48,1500,1,1500,dummy
1575,31.5,1500,-1,1500,dummy
1576,31.52,1500,1,1500,dummy
1577,31.54,1500,-1,1500,dummy
1578,31.56,1500,-1,1500,dummy
1579,31.58,1500,-1,1500,dummy
1580,31.6,1500,1,1500,dummy
1581,31.62,1500,-1,1500,dummy
1582,31.64,1500,1,1500,dummy
1583,31.66,1500,1,1500,dummy
1584,31.68,1500,1,1500,dummy
1585,31.7,1500,1,1500,dummy
1586,31.72,1500,-1,1500,dummy
1587,31.74,1500,1,1500,dummy
1588,31.76,1500,1,1500,dummy
1589,31.78,1500,-1,1500,dummy
1590,31.8,1500,1,1500,dummy
1591,31.82,1500,-1,1500,dummy
1592,31.84,1500,-1,1500,dummy
1593,31.86,1500,-1,1500,dummy
1594,31.88,1500,1,1500,dummy
1595,31.9,1500,1,1500,dummy
1596,31.92,1500,-1,1500,dummy
1597,31.94,1500,-1,1500,dummy
1598,31.96,1500,1,1500,dummy
1599,31.98,1500,-1,1500,dummy
1600,32.0,1500,-1,1500,dummy
1601,32.02,1500,1,1500,dummy
1602,32.04,1500,-1,1500,dummy
1603,32.06,1500,-1,1500,dummy
1604,32.08,1500,-1,1500,dummy
1605,32.1,1500,1,1500,dummy
1606,32.12,1500,1,1500,dummy
1607,32.14,1500,1,1500,dummy
1608,32.16,1500,-1,1500,dummy
1609,32.18,1500,-1,1500,dummy
1610,32.2,1500,-1,1500,dummy
1611,32.22,1500,-1,1500,dummy
1612,32.24,1500,-1,1500,dummy
1613,32.26,1500,1,1500,dummy
1614,32.28,1500,1,1500,dummy
1615,32.3,1500,1,1500,dummy
1616,32.32,1500,-1,1500,dummy
1617,32.34,1500,-1,1500,dummy
1618,32.36,1500,-1,1500,dummy
1619,32.38,1500,1,1500,dummy
1620,32.4,1500,1,1500,dummy
1621,32.42,1500,1,1500,dummy
1622,32.44,1500,1,1500,dummy
1623,32.46,1500,1,1500,dummy
1624,32.48,1500,1,1500,dummy
1625,32.5,1500,-1,1500,dummy
1626,32.52,1500,1,1500,dummy
1627,32.54,1500,-1,1500,dummy
1628,32.56,1500,1,1500,dummy
1629,32.58,1500,1,1500,dummy
1630,32.6,1500,1,1500,dummy
1631,32.62,1500,-1,1500,dummy
1632,32.64,1500,-1,1500,dummy
1633,32.66,1500,-1,1500,dummy
1634,32.68,1500,1,1500,dummy
1635,32.7,1500,1,1500,dummy
1636,32.72,1500,-1,1500,dummy
1637,32.74,1500,-1,1500,dummy
1638,32.76,1500,1,1500,dummy
1639,32.78,1500,-1,1500,dummy
1640,32.8,1500,-1,1500,dummy
1641,32.82,1500,1,1500,dummy
1642,32.84,1500,-1,1500,dummy
1643,32.86,1500,-1,1500,dummy
1644,32.88,1500,-1,1500,dummy
1645,32.9,1500,-1,1500,dummy
1646,32.92,1500,-1,1500,dummy
1647,32.94,1500,1,1500,dummy
1648,32.96,1500,-1,1500,dummy
1649,32.98,1500,-1,1500,dummy
1650,33.0,1500,-1,1500,dummy
1651,33.02,1500,1,1500,dummy
1652,33.04,1500,1,1500,dummy
1653,33.06,1500,1,1500,dummy
1654,33.08,1500,1,1500,dummy
1655,33.1,1500,-1,1500,dummy
1656,33.12,1500,1,1500,dummy
1657,33.14,1500,-1,1500,dummy
1658,33.16,1500,1,1500,dummy
1659,33.18,1500,-1,1500,dummy
1660,33.2,1500,1,1500,dummy
1661,33.22,1500,-1,1500,dummy
1662,33.24,1500,1,1500,dummy
1663,33.26,1500,1,1500,dummy
1664,33.28,1500,-1,1500,dummy
1665,33.3,1500,-1,1500,dummy
1666,33.32,1500,1,1500,dummy
1667,33.34,1500,1,1500,dummy
1668,33.36,1500,-1,1500,dummy
1669,33.38,1500,-1,1500,dummy
1670,33.4,1500,-1,1500,dummy
1671,33.42,1500,-1,1500,dummy
1672,33.44,1500,1,1500,dummy
1673,33.46,1500,-1,1500,dummy
1674,33.48,1500,1,1500,dummy
1675,33.5,1500,-1,1500,dummy
1676,33.52,1500,-1,1500,dummy
1677,33.54,1500,-1,1500,dummy
1678,33.56,1500,1,1500,dummy
1679,33.58,1500,-1,1500,dummy
1680,33.6,1500,1,1500,dummy
1681,33.62,1500,-1,1500,dummy
1682,33.64,1500,1,1500,dummy
1683,33.66,1500,1,1500,dummy
1684,33.68,1500,1,1500,dummy
1685,33.7,1500,-1,1500,dummy
1686,33.72,1500,1,1500,dummy
1687,33.74,1500,-1,1500,dummy
1688,33.76,1500,1,1500,dummy
1689,33.78,1500,-1,1500,dummy
1690,33.8,1500,-1,1500,dummy
1691,33.82,1500,1,1500,dummy
1692,33.84,1500,-1,1500,dummy
1693,33.86,1500,1,1500,dummy
1694,33.88,1500,-1,1500,dummy
1695,33.9,1500,-1,1500,dummy
1696,33.92,1500,1,1500,dummy
1697,33.94,1500,1,1500,dummy
1698,33.96,1500,-1,1500,dummy
1699,33.98,1500,-1,1500,dummy
1700,34.0,1500,1,1500,dummy
1701,34.02,1500,-1,1500,dummy
1702,34.04,1500,1,1500,dummy
1703,34.06,1500,-1,1500,dummy
1704,34.08,1500,-1,1500,dummy
1705,34.1,1500,1,1500,dummy
1706,34.12,1500,-1,1500,dummy
1707,34.14,1500,1,1500,dummy
1708,34.16,1500,-1,1500,dummy
1709,34.18,1500,1,1500,dummy
1710,34.2,1500,-1,1500,dummy
1711,34.22,1500,-1,1500,dummy
1712,34.24,1500,1,1500,dummy
1713,34.26,1500,-1,1500,dummy
1714,34.28,1500,1,1500,dummy
1715,34.3,1500,-1,1500,dummy
1716,34.32,1500,1,1500,dummy
1717,34.34,1500,-1,1500,dummy
1718,34.36,1500,1,1500,dummy
1719,34.38,1500,1,1500,dummy
1720,34.4,1500,1,1500,dummy
1721,34.42,1500,1,1500,dummy
1722,34.44,1500,1,1500,dummy
1723,34.46,1500,1,1500,dummy
1724,34.48,1500,-1,1500,dummy
1725,34.5,1500,1,1500,dummy
1726,34.52,1500,-1,1500,dummy
1727,34.54,1500,1,1500,dummy
1728,34.56,1500,-1,1500,dummy
1729,34.58,1500,1,1500,dummy
1730,34.6,1500,-1,1500,dummy
1731,34.62,1500,-1,1500,dummy
1732,34.64,1500,-1,1500,dummy
1733,34.66,1500,1,1500,dummy
1734,34.68,1500,-1,1500,dummy
1735,34.7,1500,1,1500,dummy
1736,34.72,1500,1,1500,dummy
1737,34.74,1500,-1,1500,dummy
1738,34.76,1500,-1,1500,dummy
1739,34.78,1500,-1,1500,dummy
1740,34.8,1500,1,1500,dummy
1741,34.82,1500,-1,1500,dummy
1742,34.84,1500,1,1500,dummy
1743,34.86,1500,1,1500,dummy
1744,34.88,1500,-1,1500,dummy
1745,34.9,1500,-1,1500,dummy
1746,34.92,1500,-1,1500,dummy
1747,34.94,1500,-1,1500,dummy
1748,34.96,1500,-1,1500,dummy
1749,34.98,1500,-1,1500,dummy
1750,35.0,1500,-1,1500,dummy
1751,35.02,1500,-1,1500,dummy
1752,35.04,1500,-1,1500,dummy
1753,35.06,1500,-1,1500,dummy
1754,35.08,1500,1,1500,dummy
1755,35.1,1500,-1,1500,dummy
1756,35.12,1500,1,1500,dummy
1757,35.14,1500,-1,1500,dummy
1758,35.16,1500,1,1500,dummy
1759,35.18,1500,-1,1500,dummy
1760,35.2,1500,-1,1500,dummy
1761,35.22,1500,-1,1500,dummy
1762,35.24,1500,-1,1500,dummy
1763,35.26,1500,1,1500,dummy
1764,35.28,1500,-1,1500,dummy
1765,35.3,1500,1,1500,dummy
1766,35.32,1500,-1,1500,dummy
1767,35.34,1500,1,1500,dummy
1768,35.36,1500,-1,1500,dummy
1769,35.38,1500,-1,1500,dummy
1770,35.4,1500,-1,1500,dummy
1771,35.42,1500,1,1500,dummy
1772,35.44,1500,-1,1500,dummy
1773,35.46,1500,1,1500,dummy
1774,35.48,1500,-1,1500,dummy
1775,35.5,1500,-1,1500,dummy
1776,35.52,1500,-1,1500,dummy
1777,35.54,1500,-1,1500,dummy
1778,35.56,1500,1,1500,dummy
1779,35.58,1500,-1,1500,dummy
1780,35.6,1500,-1,1500,dummy
1781,35.62,1500,1,1500,dummy
1782,35.64,1500,-1,1500,dummy
1783,35.66,1500,1,1500,dummy
1784,35.68,1500,-1,1500,dummy
1785,35.7,1500,1,1500,dummy
1786,35.72,1500,-1,1500,dummy
1787,35.74,1500,-1,1500,dummy
1788,35.76,1500,1,1500,dummy
1789,35.78,1500,1,1500,dummy
1790,35.8,1500,1,1500,dummy
1791,35.82,1500,-1,1500,dummy
1792,35.84,1500,1,1500,dummy
1793,35.86,1500,1,1500,dummy
1794,35.88,1500,-1,1500,dummy
1795,35.9,1500,1,1500,dummy
1796,35.92,1500,1,1500,dummy
1797,35.94,1500,1,1500,dummy
1798,35.96,1500,-1,1500,dummy
1799,35.98,1500,-1,1500,dummy
1800,36.0,1500,-1,1500,dummy
1801,36.02,1500,-1,1500,dummy
1802,36.04,1500,1,1500,dummy
1803,36.06,1500,1,1500,dummy
1804,36.08,1500,1,1500,dummy
1805,36.1,1500,1,1500,dummy
1806,36.12,1500,1,1500,dummy
1807,36.14,1500,1,1500,dummy
1808,36.16,1500,-1,1500,dummy
1809,36.18,1500,-1,1500,dummy
1810,36.2,1500,-1,1500,dummy
1811,36.22,1500,-1,1500,dummy
1812,36.24,1500,-1,1500,dummy
1813,36.26,1500,1,1500,dummy
1814,36.28,1500,-1,1500,dummy
1815,36.3,1500,-1,1500,dummy
1816,36.32,1500,1,1500,dummy
1817,36.34,1500,1,1500,dummy
1818,36.36,1500,1,1500,dummy
1819,36.38,1500,-1,1500,dummy
1820,36.4,1500,-1,1500,dummy
1821,36.42,1500,1,1500,dummy
1822,36.44,1500,-1,1500,dummy
1823,36.46,1500,1,1500,dummy
1824,36.48,1500,-1,1500,dummy
1825,36.5,1500,1,1500,dummy
1826,36.52,1500,-1,1500,dummy
1827,36.54,1500,1,1500,dummy
1828,36.56,1500,-1,1500,dummy
1829,36.58,1500,-1,1500,dummy
1830,36.6,1500,1,1500,dummy
1831,36.62,1500,1,1500,dummy
1832,36.64,1500,-1,1500,dummy
1833,36.66,1500,1,1500,dummy
1834,36.68,1500,1,1500,dummy
1835,36.7,1500,1,1500,dummy
1836,36.72,1500,-1,1500,dummy
1837,36.74,1500,-1,1500,dummy
1838,36.76,1500,-1,1500,dummy
1839,36.78,1500,1,1500,dummy
1840,36.8,1500,-1,1500,dummy
1841,36.82,1500,1,1500,dummy
1842,36.84,1500,-1,1500,dummy
1843,36.86,1500,1,1500,dummy
1844,36.88,1500,1,1500,dummy
1845,36.9,1500,-1,1500,dummy
1846,36.92,1500,1,1500,dummy
1847,36.94,1500,-1,1500,dummy
1848,36.96,1500,-1,1500,dummy
1849,36.98,1500,-1,1500,dummy
1850,37.0,1500,-1,1500,dummy
1851,37.02,1500,1,1500,dummy
1852,37.04,1500,-1,1500,dummy
1853,37.06,1500,-1,1500,dummy
1854,37.08,1500,-1,1500,dummy
1855,37.1,1500,-1,1500,dummy
1856,37.12,1500,-1,1500,dummy
1857,37.14,1500,1,1500,dummy
1858,37.16,1500,1,1500,dummy
1859,37.18,1500,-1,1500,dummy
1860,37.2,1500,-1,1500,dummy
1861,37.22,1500,1,1500,dummy
1862,37.24,1500,-1,1500,dummy
1863,37.26,1500,-1,1500,dummy
1864,37.28,1500,-1,1500,dummy
1865,37.3,1500,1,1500,dummy
1866,37.32,1500,-1,1500,dummy
1867,37.34,1500,-1,1500,dummy
1868,37.36,1500,-1,1500,dummy
1869,37.38,1500,-1,1500,dummy
1870,37.4,1500,-1,1500,dummy
1871,37.42,1500,-1,1500,dummy
1872,37.44,1500,1,1500,dummy
1873,37.46,1500,-1,1500,dummy
1874,37.48,1500,-1,1500,dummy
1875,37.5,1500,1,1500,dummy
1876,37.52,1500,-1,1500,dummy
1877,37.54,1500,1,1500,dummy
1878,37.56,1500,1,1500,dummy
1879,37.58,1500,1,1500,dummy
1880,37.6,1500,-1,1500,dummy
1881,37.62,1500,-1,1500,dummy
1882,37.64,1500,1,1500,dummy
1883,37.66,1500,-1,1500,dummy
1884,37.68,1500,1,1500,dummy
1885,37.7,1500,1,1500,dummy
1886,37.72,1500,-1,1500,dummy
1887,37.74,1500,-1,1500,dummy
1888,37.76,1500,-1,1500,dummy
1889,37.78,1500,1,1500,dummy
1890,37.8,1500,1,1500,dummy
1891,37.82,1500,1,1500,dummy
1892,37.84,1500,1,1500,dummy
1893,37.86,1500,1,1500,dummy
1894,37.88,1500,1,1500,dummy
1895,37.9,1500,-1,1500,dummy
1896,37.92,1500,-1,1500,dummy
1897,37.94,1500,1,1500,dummy
1898,37.96,1500,-1,1500,dummy
1899,37.98,1500,1,1500,dummy
1900,38.0,1500,1,1500,dummy
1901,38.02,1500,-1,1500,dummy
1902,38.04,1500,1,1500,dummy
1903,38.06,1500,-1,1500,dummy
1904,38.08,1500,-1,1500,dummy
1905,38.1,1500,-1,1500,dummy
1906,38.12,1500,-1,1500,dummy
1907,38.14,1500,-1,1500,dummy
1908,38.16,1500,-1,1500,dummy
1909,38.18,1500,1,1500,dummy
1910,38.2,1500,1,1500,dummy
1911,38.22,1500,1,1500,dummy
1912,38.24,1500,1,1500,dummy
1913,38.26,1500,1,1500,dummy
1914,38.28,1500,-1,1500,dummy
1915,38.3,1500,1,1500,dummy
1916,38.32,1500,1,1500,dummy
1917,38.34,1500,1,1500,dummy
1918,38.36,1500,-1,1500,dummy
1919,38.38,1500,1,1500,dummy
1920,38.4,1500,1,1500,dummy
1921,38.42,1500,-1,1500,dummy
1922,38.44,1500,-1,1500,dummy
1923,38.46,1500,-1,1500,dummy
1924,38.48,1500,1,1500,dummy
1925,38.5,1500,1,1500,dummy
1926,38.52,1500,1,1500,dummy
1927,38.54,1500,-1,1500,dummy
1928,38.56,1500,1,1500,dummy
1929,38.58,1500,-1,1500,dummy
1930,38.6,1500,1,1500,dummy
1931,38.62,1500,-1,1500,dummy
1932,38.64,1500,-1,1500,dummy
1933,38.66,1500,1,1500,dummy
1934,38.68,1500,1,1500,dummy
1935,38.7,1500,1,1500,dummy
1936,38.72,1500,1,1500,dummy
1937,38.74,1500,-1,1500,dummy
1938,38.76,1500,1,1500,dummy
1939,38.78,1500,-1,1500,dummy
1940,38.8,1500,-1,1500,dummy
1941,38.82,1500,1,1500,dummy
1942,38.84,1500,-1,1500,dummy
1943,38.86,1500,-1,1500,dummy
1944,38.88,1500,-1,1500,dummy
1945,38.9,1500,-1,1500,dummy
1946,38.92,1500,1,1500,dummy
1947,38.94,1500,-1,1500,dummy
1948,38.96,1500,1,1500,dummy
1949,38.98,1500,-1,1500,dummy
1950,39.0,1500,-1,1500,dummy
1951,39.02,1500,1,1500,dummy
1952,39.04,1500,1,1500,dummy
1953,39.06,1500,1,1500,dummy
1954,39.08,1500,-1,1500,dummy
1955,39.1,1500,1,1500,dummy
1956,39.12,1500,-1,1500,dummy
1957,39.14,1500,1,1500,dummy
1958,39.16,1500,-1,1500,dummy
1959,39.18,1500,1,1500,dummy
1960,39.2,1500,1,1500,dummy
1961,39.22,1500,1,1500,dummy
1962,39.24,1500,1,1500,dummy
1963,39.26,1500,-1,1500,dummy
1964,39.28,1500,-1,1500,dummy
1965,39.3,1500,1,1500,dummy
1966,39.32,1500,1,1500,dummy
1967,39.34,1500,1,1500,dummy
1968,39.36,1500,-1,1500,dummy
1969,39.38,1500,-1,1500,dummy
1970,39.4,1500,1,1500,dummy
1971,39.42,1500,1,1500,dummy
1972,39.44,1500,1,1500,dummy
1973,39.46,1500,-1,1500,dummy
1974,39.48,1500,-1,1500,dummy
1975,39.5,1500,1,1500,dummy
1976,39.52,1500,1,1500,dummy
1977,39.54,1500,-1,1500,dummy
1978,39.56,1500,-1,1500,dummy
1979,39.58,1500,-1,1500,dummy
1980,39.6,1500,-1,1500,dummy
1981,39.62,1500,-1,1500,dummy
1982,39.64,1500,-1,1500,dummy
1983,39.66,1500,-1,1500,dummy
1984,39.68,1500,1,1500,dummy
1985,39.7,1500,-1,1500,dummy
1986,39.72,1500,1,1500,dummy
1987,39.74,1500,1,1500,dummy
1988,39.76,1500,-1,1500,dummy
1989,39.78,1500,-1,1500,dummy
1990,39.8,1500,-1,1500,dummy
1991,39.82,1500,1,1500,dummy
1992,39.84,1500,1,1500,dummy
1993,39.86,1500,1,1500,dummy
1994,39.88,1500,1,1500,dummy
1995,39.9,1500,-1,1500,dummy
1996,39.92,1500,1,1500,dummy
1997,39.94,1500,1,1500,dummy
1998,39.96,1500,-1,1500,dummy
1999,39.98,1500,-1,1500,dummy
2000,40.0,1500,-1,1500,dummy
2001,40.02,1500,-1,1500,dummy
2002,40.04,1500,1,1500,dummy
2003,40.06,1500,1,1500,dummy
2004,40.08,1500,-1,1500,dummy
2005,40.1,1500,1,1500,dummy
2006,40.12,1500,-1,1500,dummy
2007,40.14,1500,-1,1500,dummy
2008,40.16,1500,-1,1500,dummy
2009,40.18,1500,1,1500,dummy
2010,40.2,1500,-1,1500,dummy
2011,40.22,1500,-1,1500,dummy
2012,40.24,1500,1,1500,dummy
2013,40.26,1500,1,1500,dummy
2014,40.28,1500,1,1500,dummy
2015,40.3,1500,-1,1500,dummy
2016,40.32,1500,-1,1500,dummy
2017,40.34,1500,-1,1500,dummy
2018,40.36,1500,-1,1500,dummy
2019,40.38,1500,1,1500,dummy
2020,40.4,1500,1,1500,dummy
2021,40.42,1500,-1,1500,dummy
2022,40.44,1500,-1,1500,dummy
2023,40.46,1500,1,1500,dummy
2024,40.48,1500,-1,1500,dummy
2025,40.5,1500,1,1500,dummy
2026,40.52,1500,1,1500,dummy
2027,40.54,1500,-1,1500,dummy
2028,40.56,1500,1,1500,dummy
2029,40.58,1500,1,1500,dummy
2030,40.6,1500,-1,1500,dummy
2031,40.62,1500,1,1500,dummy
2032,40.64,1500,1,1500,dummy
2033,40.66,1500,1,1500,dummy
2034,40.68,1500,-1,1500,dummy
2035,40.7,1500,1,1500,dummy
2036,40.72,1500,-1,1500,dummy
2037,40.74,1500,-1,1500,dummy
2038,40.76,1500,-1,1500,dummy
2039,40.78,1500,1,1500,dummy
2040,40.8,1500,1,1500,dummy
2041,40.82,1500,-1,1500,dummy
2042,40.84,1500,1,1500,dummy
2043,40.86,1500,-1,1500,dummy
2044,40.88,1500,1,1500,dummy
2045,40.9,1500,1,1500,dummy
2046,40.92,1500,-1,1500,dummy
2047,40.94,1500,-1,1500,dummy
2048,40.96,1500,1,1500,dummy
2049,40.98,1500,-1,1500,dummy
2050,41.0,1500,1,1500,dummy
2051,41.02,1500,-1,1500,dummy
2052,41.04,1500,-1,1500,dummy
2053,41.06,1500,-1,1500,dummy
2054,41.08,1500,1,1500,dummy
2055,41.1,1500,1,1500,dummy
2056,41.12,1500,-1,1500,dummy
2057,41.14,1500,-1,1500,dummy
2058,41.16,1500,1,1500,dummy
2059,41.18,1500,1,1500,dummy
2060,41.2,1500,1,1500,dummy
2061,41.22,1500,1,1500,dummy
2062,41.24,1500,1,1500,dummy
2063,41.26,1500,1,1500,dummy
2064,41.28,1500,1,1500,dummy
2065,41.3,1500,-1,1500,dummy
2066,41.32,1500,-1,1500,dummy
2067,41.34,1500,-1,1500,dummy
2068,41.36,1500,1,1500,dummy
2069,41.38,1500,-1,1500,dummy
2070,41.4,1500,-1,1500,dummy
2071,41.42,1500,-1,1500,dummy
2072,41.44,1500,1,1500,dummy
2073,41.46,1500,-1,1500,dummy
2074,41.48,1500,1,1500,dummy
2075,41.5,1500,1,1500,dummy
2076,41.52,1500,-1,1500,dummy
2077,41.54,1500,1,1500,dummy
2078,41.56,1500,1,1500,dummy
2079,41.58,1500,-1,1500,dummy
2080,41.6,1500,1,1500,dummy
2081,41.62,1500,-1,1500,dummy
2082,41.64,1500,1,1500,dummy
2083,41.66,1500,-1,1500,dummy
2084,41.68,1500,-1,1500,dummy
2085,41.7,1500,1,1500,dummy
2086,41.72,1500,-1,1500,dummy
2087,41.74,1500,-1,1500,dummy
2088,41.76,1500,-1,1500,dummy
2089,41.78,1500,1,1500,dummy
2090,41.8,1500,-1,1500,dummy
2091,41.82,1500,-1,1500,dummy
2092,41.84,1500,-1,1500,dummy
2093,41.86,1500,-1,1500,dummy
2094,41.88,1500,-1,1500,dummy
2095,41.9,1500,-1,1500,dummy
2096,41.92,1500,1,1500,dummy
2097,41.94,1500,-1,1500,dummy
2098,41.96,1500,-1,1500,dummy
2099,41.98,1500,1,1500,dummy
2100,42.0,1500,-1,1500,dummy
2101,42.02,1500,-1,1500,dummy
2102,42.04,1500,1,1500,dummy
2103,42.06,1500,-1,1500,dummy
2104,42.08,1500,-1,1500,dummy
2105,42.1,1500,1,1500,dummy
2106,42.12,1500,1,1500,dummy
2107,42.14,1500,1,1500,dummy
2108,42.16,1500,1,1500,dummy
2109,42.18,1500,1,1500,dummy
2110,42.2,1500,-1,1500,dummy
2111,42.22,1500,-1,1500,dummy
2112,42.24,1500,1,1500,dummy
2113,42.26,1500,-1,1500,dummy
2114,42.28,1500,1,1500,dummy
2115,42.3,1500,1,1500,dummy
2116,42.32,1500,1,1500,dummy
2117,42.34,1500,1,1500,dummy
2118,42.36,1500,1,1500,dummy
2119,42.38,1500,-1,1500,dummy
2120,42.4,1500,-1,1500,dummy
2121,42.42,1500,1,1500,dummy
2122,42.44,1500,-1,1500,dummy
2123,42.46,1500,-1,1500,dummy
2124,42.48,1500,-1,1500,dummy
2125,42.5,1500,-1,1500,dummy
2126,42.52,1500,1,1500,dummy
2127,42.54,1500,-1,1500,dummy
2128,42.56,1500,-1,1500,dummy
2129,42.58,1500,1,1500,dummy
2130,42.6,1500,-1,1500,dummy
2131,42.62,1500,-1,1500,dummy
2132,42.64,1500,-1,1500,dummy
2133,42.66,1500,1,1500,dummy
2134,42.68,1500,1,1500,dummy
2135,42.7,1500,-1,1500,dummy
2136,42.72,1500,1,1500,dummy
2137,42.74,1500,1,1500,dummy
2138,42.76,1500,1,1500,dummy
2139,42.78,1500,1,1500,dummy
2140,42.8,1500,1,1500,dummy
2141,42.82,1500,1,1500,dummy
2142,42.84,1500,1,1500,dummy
2143,42.86,1500,-1,1500,dummy
2144,42.88,1500,-1,1500,dummy
2145,42.9,1500,1,1500,dummy
2146,42.92,1500,1,1500,dummy
2147,42.94,1500,-1,1500,dummy
2148,42.96,1500,1,1500,dummy
2149,42.98,1500,1,1500,dummy
2150,43.0,1500,1,1500,dummy
2151,43.02,1500,-1,1500,dummy
2152,43.04,1500,-1,1500,dummy
2153,43.06,1500,1,1500,dummy
2154,43.08,1500,1,1500,dummy
2155,43.1,1500,-1,1500,dummy
2156,43.12,1500,1,1500,dummy
2157,43.14,1500,1,1500,dummy
2158,43.16,1500,-1,1500,dummy
2159,43.18,1500,-1,1500,dummy
2160,43.2,1500,-1,1500,dummy
2161,43.22,1500,1,1500,dummy
2162,43.24,1500,-1,1500,dummy
2163,43.26,1500,1,1500,dummy
2164,43.28,1500,1,1500,dummy
2165,43.3,1500,1,1500,dummy
2166,43.32,1500,-1,1500,dummy
2167,43.34,1500,1,1500,dummy
2168,43.36,1500,-1,1500,dummy
2169,43.38,1500,1,1500,dummy
2170,43.4,1500,1,1500,dummy
2171,43.42,1500,1,1500,dummy
2172,43.44,1500,-1,1500,dummy
2173,43.46,1500,1,1500,dummy
2174,43.48,1500,-1,1500,dummy
2175,43.5,1500,1,1500,dummy
2176,43.52,1500,-1,1500,dummy
2177,43.54,1500,-1,1500,dummy
2178,43.56,1500,-1,1500,dummy
2179,43.58,1500,1,1500,dummy
2180,43.6,1500,-1,1500,dummy
2181,43.62,1500,1,1500,dummy
2182,43.64,1500,-1,1500,dummy
2183,43.66,1500,-1,1500,dummy
2184,43.68,1500,1,1500,dummy
2185,43.7,1500,-1,1500,dummy
2186,43.72,1500,1,1500,dummy
2187,43.74,1500,-1,1500,dummy
2188,43.76,1500,1,1500,dummy
2189,43.78,1500,-1,1500,dummy
2190,43.8,1500,1,1500,dummy
2191,43.82,1500,-1,1500,dummy
2192,43.84,1500,-1,1500,dummy
2193,43.86,1500,-1,1500,dummy
2194,43.88,1500,1,1500,dummy
2195,43.9,1500,-1,1500,dummy
2196,43.92,1500,1,1500,dummy
2197,43.94,1500,1,1500,dummy
2198,43.96,1500,-1,1500,dummy
2199,43.98,1500,-1,1500,dummy
2200,44.0,1500,-1,1500,dummy
2201,44.02,1500,-1,1500,dummy
2202,44.04,1500,-1,1500,dummy
2203,44.06,1500,-1,1500,dummy
2204,44.08,1500,1,1500,dummy
